거래일,연료원,거래시간,전력거래량(MWh)
2023-12-21,바이오매스,11,1021
2023-12-21,바이오매스,12,1026
2023-12-21,바이오매스,13,1033
2023-12-21,바이오매스,14,1026
2023-12-21,바이오매스,15,1013
2023-12-21,바이오매스,16,1034
2023-12-21,바이오매스,17,1035
2023-12-21,바이오매스,18,1000
2023-12-21,바이오매스,19,1001
2023-12-21,바이오매스,20,1003
2023-12-21,바이오매스,21,1004
2023-12-21,바이오매스,22,1003
2023-12-21,바이오매스,23,1004
2023-12-21,바이오매스,24,1008
2023-12-21,IGCC,1,261
2023-12-21,IGCC,2,263
2023-12-21,IGCC,3,263
2023-12-21,IGCC,4,262
2023-12-21,IGCC,5,263
2023-12-21,IGCC,6,262
2023-12-21,IGCC,7,260
2023-12-21,IGCC,8,258
2023-12-21,IGCC,9,258
2023-12-21,IGCC,10,256
2023-12-21,IGCC,11,256
2023-12-21,IGCC,12,259
2023-12-21,IGCC,13,262
2023-12-21,IGCC,14,263
2023-12-21,IGCC,15,277
2023-12-21,IGCC,16,114
2023-12-21,IGCC,17,18
2023-12-21,IGCC,18,17
2023-12-21,IGCC,19,17
2023-12-21,IGCC,20,15
2023-12-21,IGCC,21,5
2023-12-21,IGCC,22,5
2023-12-21,IGCC,23,14
2023-12-21,IGCC,24,0
2023-12-21,바이오중유,1,203
2023-12-21,바이오중유,2,203
2023-12-21,바이오중유,3,203
2023-12-21,바이오중유,4,203
2023-12-21,바이오중유,5,203
2023-12-21,바이오중유,6,203
2023-12-21,바이오중유,7,203
2023-12-21,바이오중유,8,202
2023-12-21,바이오중유,9,207
2023-12-21,바이오중유,10,240
2023-12-21,바이오중유,11,242
2023-12-21,바이오중유,12,203
2023-12-21,바이오중유,13,202
2023-12-21,바이오중유,14,202
2023-12-21,바이오중유,15,202
2023-12-21,바이오중유,16,202
2023-12-21,바이오중유,17,202
2023-12-21,바이오중유,18,202
2023-12-21,바이오중유,19,202
2023-12-21,바이오중유,20,202
2023-12-21,바이오중유,21,203
2023-12-21,바이오중유,22,202
2023-12-21,바이오중유,23,203
2023-12-21,바이오중유,24,203
2023-12-21,바이오기타,1,0
2023-12-21,바이오기타,2,0
2023-12-21,바이오기타,3,0
2023-12-21,바이오기타,4,0
2023-12-21,바이오기타,5,0
2023-12-21,바이오기타,6,0
2023-12-21,바이오기타,7,0
2023-12-21,바이오기타,8,0
2023-12-21,바이오기타,9,0
2023-12-21,바이오기타,10,0
2023-12-21,바이오기타,11,0
2023-12-21,바이오기타,12,0
2023-12-21,바이오기타,13,0
2023-12-21,바이오기타,14,0
2023-12-21,바이오기타,15,0
2023-12-21,바이오기타,16,0
2023-12-21,바이오기타,17,0
2023-12-21,바이오기타,18,0
2023-12-21,바이오기타,19,0
2023-12-21,바이오기타,20,0
2023-12-21,바이오기타,21,0
2023-12-21,바이오기타,22,0
2023-12-21,바이오기타,23,0
2023-12-21,바이오기타,24,0
2023-12-21,기타,1,55
2023-12-21,기타,2,53
2023-12-21,기타,3,51
2023-12-21,기타,4,52
2023-12-21,기타,5,55
2023-12-21,기타,6,55
2023-12-21,기타,7,57
2023-12-21,기타,8,61
2023-12-21,기타,9,58
2023-12-21,기타,10,51
2023-12-21,기타,11,46
2023-12-21,기타,12,45
2023-12-21,기타,13,45
2023-12-21,기타,14,46
2023-12-21,기타,15,49
2023-12-21,기타,16,50
2023-12-21,기타,17,50
2023-12-21,기타,18,62
2023-12-21,기타,19,66
2023-12-21,기타,20,67
2023-12-21,기타,21,67
2023-12-21,기타,22,67
2023-12-21,기타,23,67
2023-12-21,기타,24,67
2023-12-22,원자력,1,21042
2023-12-22,원자력,2,21044
2023-12-22,원자력,3,21059
2023-12-22,원자력,4,21058
2023-12-22,원자력,5,21057
2023-12-22,원자력,6,21054
2023-12-22,원자력,7,21054
2023-12-22,원자력,8,21049
2023-12-22,원자력,9,21046
2023-12-22,원자력,10,21042
2023-12-22,원자력,11,21043
2023-12-22,원자력,12,21048
2023-12-22,원자력,13,21054
2023-12-22,원자력,14,21054
2023-12-22,원자력,15,21055
2023-12-22,원자력,16,21056
2023-12-22,원자력,17,21052
2023-12-22,원자력,18,21052
2023-12-22,원자력,19,21049
2023-12-22,원자력,20,21051
2023-12-22,원자력,21,21049
2023-12-22,원자력,22,21047
2023-12-22,원자력,23,21042
2023-12-22,원자력,24,21031
2023-12-22,유연탄,1,26357
2023-12-22,유연탄,2,25728
2023-12-22,유연탄,3,25663
2023-12-22,유연탄,4,25894
2023-12-22,유연탄,5,25858
2023-12-22,유연탄,6,25820
2023-12-22,유연탄,7,25646
2023-12-22,유연탄,8,26038
2023-12-22,유연탄,9,26954
2023-12-22,유연탄,10,27027
2023-12-22,유연탄,11,26905
2023-12-22,유연탄,12,26451
2023-12-22,유연탄,13,26132
2023-12-22,유연탄,14,26223
2023-12-22,유연탄,15,26308
2023-12-22,유연탄,16,26802
2023-12-22,유연탄,17,26932
2023-12-22,유연탄,18,26751
2023-12-22,유연탄,19,26476
2023-12-22,유연탄,20,26359
2023-12-22,유연탄,21,26023
2023-12-22,유연탄,22,25587
2023-12-22,유연탄,23,25632
2023-12-22,유연탄,24,26016
2023-12-22,무연탄,1,167
2023-12-22,무연탄,2,168
2023-12-22,무연탄,3,168
2023-12-22,무연탄,4,168
2023-12-22,무연탄,5,168
2023-12-22,무연탄,6,168
2023-12-22,무연탄,7,167
2023-12-22,무연탄,8,167
2023-12-22,무연탄,9,168
2023-12-22,무연탄,10,168
2023-12-22,무연탄,11,167
2023-12-22,무연탄,12,167
2023-12-22,무연탄,13,168
2023-12-22,무연탄,14,167
2023-12-22,무연탄,15,167
2023-12-22,무연탄,16,167
2023-12-22,무연탄,17,167
2023-12-22,무연탄,18,168
2023-12-22,무연탄,19,168
2023-12-22,무연탄,20,167
2023-12-22,무연탄,21,167
2023-12-22,무연탄,22,167
2023-12-22,무연탄,23,167
2023-12-22,무연탄,24,167
2023-12-22,바이오가스,1,32
2023-12-22,바이오가스,2,34
2023-12-22,바이오가스,3,35
2023-12-22,바이오가스,4,35
2023-12-22,바이오가스,5,34
2023-12-22,바이오가스,6,34
2023-12-22,바이오가스,7,35
2023-12-22,바이오가스,8,35
2023-12-22,바이오가스,9,35
2023-12-22,바이오가스,10,35
2023-12-22,바이오가스,11,34
2023-12-22,바이오가스,12,33
2023-12-22,바이오가스,13,35
2023-12-22,바이오가스,14,34
2023-12-22,바이오가스,15,33
2023-12-22,바이오가스,16,34
2023-12-22,바이오가스,17,35
2023-12-22,바이오가스,18,35
2023-12-22,바이오가스,19,35
2023-12-22,바이오가스,20,36
2023-12-22,바이오가스,21,35
2023-12-22,바이오가스,22,35
2023-12-22,바이오가스,23,34
2023-12-22,바이오가스,24,36
2023-12-22,부생가스,1,220
2023-12-22,부생가스,2,220
2023-12-22,부생가스,3,163
2023-12-22,부생가스,4,252
2023-12-22,부생가스,5,253
2023-12-22,부생가스,6,215
2023-12-22,부생가스,7,235
2023-12-22,부생가스,8,227
2023-12-22,부생가스,9,245
2023-12-22,부생가스,10,307
2023-12-22,부생가스,11,346
2023-12-22,부생가스,12,337
2023-12-22,부생가스,13,378
2023-12-22,부생가스,14,347
2023-12-22,부생가스,15,350
2023-12-22,부생가스,16,366
2023-12-22,부생가스,17,336
2023-12-22,부생가스,18,294
2023-12-22,부생가스,19,276
2023-12-22,부생가스,20,285
2023-12-22,부생가스,21,285
2023-12-22,부생가스,22,323
2023-12-22,부생가스,23,305
2023-12-22,부생가스,24,285
2023-12-22,수력,1,151
2023-12-22,수력,2,151
2023-12-22,수력,3,152
2023-12-22,수력,4,152
2023-12-22,수력,5,151
2023-12-22,수력,6,151
2023-12-22,수력,7,174
2023-12-22,수력,8,209
2023-12-22,수력,9,617
2023-12-22,수력,10,642
2023-12-22,수력,11,567
2023-12-22,수력,12,528
2023-12-22,수력,13,425
2023-12-22,수력,14,389
2023-12-22,수력,15,381
2023-12-22,수력,16,501
2023-12-22,수력,17,493
2023-12-22,수력,18,560
2023-12-22,수력,19,579
2023-12-22,수력,20,580
2023-12-22,수력,21,475
2023-12-22,수력,22,215
2023-12-22,수력,23,207
2023-12-22,수력,24,192
2023-12-22,양수,1,83
2023-12-22,양수,2,29
2023-12-22,양수,3,0
2023-12-22,양수,4,0
2023-12-22,양수,5,0
2023-12-22,양수,6,0
2023-12-22,양수,7,0
2023-12-22,양수,8,0
2023-12-22,양수,9,0
2023-12-22,양수,10,0
2023-12-22,양수,11,0
2023-12-22,양수,12,0
2023-12-22,양수,13,0
2023-12-22,양수,14,0
2023-12-22,양수,15,0
2023-12-22,양수,16,0
2023-12-22,양수,17,842
2023-12-22,양수,18,1465
2023-12-22,양수,19,1925
2023-12-22,양수,20,2038
2023-12-22,양수,21,2006
2023-12-22,양수,22,2030
2023-12-22,양수,23,1987
2023-12-22,양수,24,1247
2023-12-22,매립가스,1,26
2023-12-22,매립가스,2,26
2023-12-22,매립가스,3,26
2023-12-22,매립가스,4,26
2023-12-22,매립가스,5,26
2023-12-22,매립가스,6,26
2023-12-22,매립가스,7,26
2023-12-22,매립가스,8,26
2023-12-22,매립가스,9,25
2023-12-22,매립가스,10,25
2023-12-22,매립가스,11,25
2023-12-22,매립가스,12,25
2023-12-22,매립가스,13,26
2023-12-22,매립가스,14,26
2023-12-22,매립가스,15,26
2023-12-22,매립가스,16,26
2023-12-22,매립가스,17,26
2023-12-22,매립가스,18,26
2023-12-22,매립가스,19,26
2023-12-22,매립가스,20,25
2023-12-22,매립가스,21,25
2023-12-22,매립가스,22,25
2023-12-22,매립가스,23,25
2023-12-22,매립가스,24,26
2023-12-22,중유,1,36
2023-12-22,중유,2,35
2023-12-22,중유,3,36
2023-12-22,중유,4,36
2023-12-22,중유,5,35
2023-12-22,중유,6,35
2023-12-22,중유,7,35
2023-12-22,중유,8,34
2023-12-22,중유,9,35
2023-12-22,중유,10,34
2023-12-22,중유,11,35
2023-12-22,중유,12,35
2023-12-22,중유,13,35
2023-12-22,중유,14,35
2023-12-22,중유,15,35
2023-12-22,중유,16,35
2023-12-22,중유,17,34
2023-12-22,중유,18,34
2023-12-22,중유,19,33
2023-12-22,중유,20,34
2023-12-22,중유,21,34
2023-12-22,중유,22,34
2023-12-22,중유,23,34
2023-12-22,중유,24,33
2023-12-22,태양광,1,2
2023-12-22,태양광,2,0
2023-12-22,태양광,3,0
2023-12-22,태양광,4,0
2023-12-22,태양광,5,0
2023-12-22,태양광,6,0
2023-12-22,태양광,7,0
2023-12-22,태양광,8,6
2023-12-22,태양광,9,235
2023-12-22,태양광,10,888
2023-12-22,태양광,11,1513
2023-12-22,태양광,12,1940
2023-12-22,태양광,13,2112
2023-12-22,태양광,14,2082
2023-12-22,태양광,15,1785
2023-12-22,태양광,16,1129
2023-12-22,태양광,17,476
2023-12-22,태양광,18,224
2023-12-22,태양광,19,243
2023-12-22,태양광,20,221
2023-12-22,태양광,21,156
2023-12-22,태양광,22,90
2023-12-22,태양광,23,35
2023-12-22,태양광,24,8
2023-12-22,폐기물,1,115
2023-12-22,폐기물,2,115
2023-12-22,폐기물,3,116
2023-12-22,폐기물,4,117
2023-12-22,폐기물,5,113
2023-12-22,폐기물,6,115
2023-12-22,폐기물,7,113
2023-12-22,폐기물,8,113
2023-12-22,폐기물,9,111
2023-12-22,폐기물,10,110
2023-12-22,폐기물,11,109
2023-12-22,폐기물,12,111
2023-12-22,폐기물,13,114
2023-12-22,폐기물,14,116
2023-12-22,폐기물,15,111
2023-12-22,폐기물,16,111
2023-12-22,폐기물,17,112
2023-12-22,폐기물,18,116
2023-12-22,폐기물,19,117
2023-12-22,폐기물,20,117
2023-12-22,폐기물,21,115
2023-12-22,폐기물,22,114
2023-12-22,폐기물,23,114
2023-12-22,폐기물,24,118
2023-12-22,풍력,1,791
2023-12-22,풍력,2,797
2023-12-22,풍력,3,815
2023-12-22,풍력,4,830
2023-12-22,풍력,5,831
2023-12-22,풍력,6,866
2023-12-22,풍력,7,874
2023-12-22,풍력,8,848
2023-12-22,풍력,9,772
2023-12-22,풍력,10,783
2023-12-22,풍력,11,798
2023-12-22,풍력,12,735
2023-12-22,풍력,13,672
2023-12-22,풍력,14,695
2023-12-22,풍력,15,692
2023-12-22,풍력,16,764
2023-12-22,풍력,17,781
2023-12-22,풍력,18,840
2023-12-22,풍력,19,831
2023-12-22,풍력,20,796
2023-12-22,풍력,21,729
2023-12-22,풍력,22,688
2023-12-22,풍력,23,671
2023-12-22,풍력,24,660
2023-12-22,LNG,1,19231
2023-12-22,LNG,2,17561
2023-12-22,LNG,3,16746
2023-12-22,LNG,4,16747
2023-12-22,LNG,5,17436
2023-12-22,LNG,6,18810
2023-12-22,LNG,7,21247
2023-12-22,LNG,8,26362
2023-12-22,LNG,9,33277
2023-12-22,LNG,10,35113
2023-12-22,LNG,11,33664
2023-12-22,LNG,12,31728
2023-12-22,LNG,13,29530
2023-12-22,LNG,14,29934
2023-12-22,LNG,15,30548
2023-12-22,LNG,16,31408
2023-12-22,LNG,17,32257
2023-12-22,LNG,18,30744
2023-12-22,LNG,19,27433
2023-12-22,LNG,20,25542
2023-12-22,LNG,21,23573
2023-12-22,LNG,22,21602
2023-12-22,LNG,23,21104
2023-12-22,LNG,24,21160
2023-12-22,연료전지,1,831
2023-12-22,연료전지,2,831
2023-12-22,연료전지,3,831
2023-12-22,연료전지,4,831
2023-12-22,연료전지,5,831
2023-12-22,연료전지,6,831
2023-12-22,연료전지,7,831
2023-12-22,연료전지,8,830
2023-12-22,연료전지,9,831
2023-12-22,연료전지,10,829
2023-12-22,연료전지,11,827
2023-12-22,연료전지,12,828
2023-12-22,연료전지,13,828
2023-12-22,연료전지,14,828
2023-12-22,연료전지,15,829
2023-12-22,연료전지,16,830
2023-12-22,연료전지,17,830
2023-12-22,연료전지,18,831
2023-12-22,연료전지,19,832
2023-12-22,연료전지,20,832
2023-12-22,연료전지,21,832
2023-12-22,연료전지,22,833
2023-12-22,연료전지,23,835
2023-12-22,연료전지,24,835
2023-12-22,경유,1,0
2023-12-22,경유,2,0
2023-12-22,경유,3,0
2023-12-22,경유,4,0
2023-12-22,경유,5,0
2023-12-22,경유,6,0
2023-12-22,경유,7,0
2023-12-22,경유,8,0
2023-12-22,경유,9,0
2023-12-22,경유,10,0
2023-12-22,경유,11,0
2023-12-22,경유,12,0
2023-12-22,경유,13,0
2023-12-22,경유,14,0
2023-12-22,경유,15,0
2023-12-22,경유,16,0
2023-12-22,경유,17,0
2023-12-22,경유,18,0
2023-12-22,경유,19,0
2023-12-22,경유,20,0
2023-12-22,경유,21,0
2023-12-22,경유,22,0
2023-12-22,경유,23,0
2023-12-22,경유,24,0
2023-12-22,해양에너지,1,103
2023-12-22,해양에너지,2,56
2023-12-22,해양에너지,3,5
2023-12-22,해양에너지,4,0
2023-12-22,해양에너지,5,0
2023-12-22,해양에너지,6,0
2023-12-22,해양에너지,7,0
2023-12-22,해양에너지,8,0
2023-12-22,해양에너지,9,0
2023-12-22,해양에너지,10,0
2023-12-22,해양에너지,11,53
2023-12-22,해양에너지,12,126
2023-12-22,해양에너지,13,129
2023-12-22,해양에너지,14,105
2023-12-22,해양에너지,15,56
2023-12-22,해양에너지,16,7
2023-12-22,해양에너지,17,0
2023-12-22,해양에너지,18,0
2023-12-22,해양에너지,19,0
2023-12-22,해양에너지,20,0
2023-12-22,해양에너지,21,0
2023-12-22,해양에너지,22,0
2023-12-22,해양에너지,23,0
2023-12-22,해양에너지,24,87
2023-12-22,바이오매스,1,1011
2023-12-22,바이오매스,2,1014
2023-12-22,바이오매스,3,1010
2023-12-22,바이오매스,4,1005
2023-12-22,바이오매스,5,1007
2023-12-22,바이오매스,6,1009
2023-12-22,바이오매스,7,1016
2023-12-22,바이오매스,8,1018
2023-12-22,바이오매스,9,1017
2023-12-22,바이오매스,10,1029
2023-12-22,바이오매스,11,1021
2023-12-22,바이오매스,12,1015
2023-12-22,바이오매스,13,1029
2023-12-22,바이오매스,14,1028
2023-12-22,바이오매스,15,1031
2023-12-22,바이오매스,16,1027
2023-12-22,바이오매스,17,1032
2023-12-22,바이오매스,18,1029
2023-12-22,바이오매스,19,1028
2023-12-22,바이오매스,20,1029
2023-12-22,바이오매스,21,1030
2023-12-22,바이오매스,22,1029
2023-12-22,바이오매스,23,1027
2023-12-22,바이오매스,24,1026
2023-12-22,IGCC,1,0
2023-12-22,IGCC,2,0
2023-12-22,IGCC,3,0
2023-12-22,IGCC,4,0
2023-12-22,IGCC,5,0
2023-12-22,IGCC,6,0
2023-12-22,IGCC,7,0
2023-12-22,IGCC,8,0
2023-12-22,IGCC,9,0
2023-12-22,IGCC,10,0
2023-12-22,IGCC,11,0
2023-12-22,IGCC,12,0
2023-12-22,IGCC,13,0
2023-12-22,IGCC,14,0
2023-12-22,IGCC,15,2
2023-12-22,IGCC,16,73
2023-12-22,IGCC,17,184
2023-12-22,IGCC,18,230
2023-12-22,IGCC,19,230
2023-12-22,IGCC,20,232
2023-12-22,IGCC,21,233
2023-12-22,IGCC,22,225
2023-12-22,IGCC,23,224
2023-12-22,IGCC,24,224
2023-12-22,바이오중유,1,203
2023-12-22,바이오중유,2,203
2023-12-22,바이오중유,3,203
2023-12-22,바이오중유,4,202
2023-12-22,바이오중유,5,202
2023-12-22,바이오중유,6,202
2023-12-22,바이오중유,7,202
2023-12-22,바이오중유,8,203
2023-12-22,바이오중유,9,203
2023-12-22,바이오중유,10,221
2023-12-22,바이오중유,11,223
2023-12-22,바이오중유,12,209
2023-12-22,바이오중유,13,203
2023-12-22,바이오중유,14,203
2023-12-22,바이오중유,15,203
2023-12-22,바이오중유,16,203
2023-12-22,바이오중유,17,203
2023-12-22,바이오중유,18,204
2023-12-22,바이오중유,19,204
2023-12-22,바이오중유,20,204
2023-12-22,바이오중유,21,204
2023-12-22,바이오중유,22,204
2023-12-22,바이오중유,23,204
2023-12-22,바이오중유,24,204
2023-12-22,바이오기타,1,0
2023-12-22,바이오기타,2,0
2023-12-22,바이오기타,3,0
2023-12-22,바이오기타,4,0
2023-12-22,바이오기타,5,0
2023-12-22,바이오기타,6,0
2023-12-22,바이오기타,7,0
2023-12-22,바이오기타,8,0
2023-12-22,바이오기타,9,0
2023-12-22,바이오기타,10,0
2023-12-22,바이오기타,11,0
2023-12-22,바이오기타,12,0
2023-12-22,바이오기타,13,0
2023-12-22,바이오기타,14,0
2023-12-22,바이오기타,15,0
2023-12-22,바이오기타,16,0
2023-12-22,바이오기타,17,0
2023-12-22,바이오기타,18,0
2023-12-22,바이오기타,19,0
2023-12-22,바이오기타,20,0
2023-12-22,바이오기타,21,0
2023-12-22,바이오기타,22,0
2023-12-22,바이오기타,23,0
2023-12-22,바이오기타,24,0
2023-12-22,기타,1,62
2023-12-22,기타,2,60
2023-12-22,기타,3,60
2023-12-22,기타,4,60
2023-12-22,기타,5,59
2023-12-22,기타,6,60
2023-12-22,기타,7,63
2023-12-22,기타,8,60
2023-12-22,기타,9,63
2023-12-22,기타,10,54
2023-12-22,기타,11,53
2023-12-22,기타,12,52
2023-12-22,기타,13,53
2023-12-22,기타,14,49
2023-12-22,기타,15,51
2023-12-22,기타,16,55
2023-12-22,기타,17,61
2023-12-22,기타,18,66
2023-12-22,기타,19,66
2023-12-22,기타,20,66
2023-12-22,기타,21,66
2023-12-22,기타,22,67
2023-12-22,기타,23,68
2023-12-22,기타,24,65
2023-12-23,원자력,1,21025
2023-12-23,원자력,2,21023
2023-12-23,원자력,3,21023
2023-12-23,원자력,4,21025
2023-12-23,원자력,5,21028
2023-12-23,원자력,6,21026
2023-12-23,원자력,7,21024
2023-12-23,원자력,8,21024
2023-12-23,원자력,9,21024
2023-12-23,원자력,10,21026
2023-12-23,원자력,11,21029
2023-12-23,원자력,12,21030
2023-12-23,원자력,13,21033
2023-12-23,원자력,14,21035
2023-12-23,원자력,15,21036
2023-12-23,원자력,16,21036
2023-12-23,원자력,17,21036
2023-12-23,원자력,18,21032
2023-12-23,원자력,19,21030
2023-12-23,원자력,20,21029
2023-12-23,원자력,21,21027
2023-12-23,원자력,22,21026
2023-12-23,원자력,23,21026
2023-12-23,원자력,24,21023
2023-12-23,유연탄,1,25630
2023-12-23,유연탄,2,25458
2023-12-23,유연탄,3,25072
2023-12-23,유연탄,4,25051
2023-12-23,유연탄,5,25310
2023-12-23,유연탄,6,25300
2023-12-23,유연탄,7,25437
2023-12-23,유연탄,8,24963
2023-12-23,유연탄,9,24420
2023-12-23,유연탄,10,23735
2023-12-23,유연탄,11,23058
2023-12-23,유연탄,12,22324
2023-12-23,유연탄,13,21640
2023-12-23,유연탄,14,21312
2023-12-23,유연탄,15,21745
2023-12-23,유연탄,16,22794
2023-12-23,유연탄,17,23549
2023-12-23,유연탄,18,23602
2023-12-23,유연탄,19,23382
2023-12-23,유연탄,20,23323
2023-12-23,유연탄,21,23238
2023-12-23,유연탄,22,23234
2023-12-23,유연탄,23,23211
2023-12-23,유연탄,24,23308
2023-12-23,무연탄,1,168
2023-12-23,무연탄,2,168
2023-12-23,무연탄,3,168
2023-12-23,무연탄,4,168
2023-12-23,무연탄,5,168
